GENESIS-Tabelle: 41261-0012
Schadholzeinschlag: Bundesländer, Jahre, Einschlagsursache,;;;;;;;;;;;;;;;;;;;
Holzartengruppen, Waldeigentumsarten;;;;;;;;;;;;;;;;;;;
Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);;;;;;;;;;;;;;;;;;;
Schadholzeinschlag (1000 cbm);;;;;;;;;;;;;;;;;;;
;;;;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer
Year;Cause;Tree_type;Owner;Baden-Württemberg;Bayern;Berlin;Brandenburg;Bremen;Hamburg;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Nordrhein-Westfalen;Rheinland-Pfalz;Saarland;Sachsen;Sachsen-Anhalt;Schleswig-Holstein;Thüringen
2016;Insgesamt;Insgesamt;Privatwald;474,8;2791,1;-;131,3;-;-;-;63,7;156,9;174,6;7,9;3,6;2,3;38,3;30,3;127,4
2016;Insgesamt;Insgesamt;Insgesamt;1437,3;4330,9;0,4;195,0;-;0,0;542,0;94,0;273,2;227,6;99,5;29,3;109,8;171,4;57,1;212,3
2017;Wind/Sturm;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,6;1,1;0,3;5,2;-;0,0;3,2;0,3;5,3;0,1;0,3;0,1;0,7;9,6;0,3;0,2
2017;Wind/Sturm;Eiche und Roteiche;Körperschaftswald;1,3;0,4;-;4,8;-;-;8,8;0,7;0,6;0,4;0,5;0,2;0,1;0,4;0,7;0,1
2017;Wind/Sturm;Eiche und Roteiche;Privatwald;0,9;10,2;-;22,2;-;-;-;1,7;7,5;2,7;0,0;0,1;0,3;0,6;1,1;0,1
2017;Wind/Sturm;Eiche und Roteiche;Insgesamt;2,8;11,7;0,3;32,2;-;0,0;12,0;2,7;13,5;3,3;0,8;0,3;1,2;10,6;2,1;0,5
2017;Wind/Sturm;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);5,6;17,1;0,1;11,3;-;-;18,1;3,0;3,9;0,5;0,6;0,4;2,8;10,2;2,6;4,3
2017;Wind/Sturm;Buche und sonstiges Laubholz;Körperschaftswald;12,6;5,0;-;5,5;-;-;20,7;1,3;1,4;1,8;1,4;0,9;0,4;0,2;1,1;1,4
2017;Wind/Sturm;Buche und sonstiges Laubholz;Privatwald;8,4;148,9;-;32,6;-;-;-;7,3;5,8;2,1;-;0,3;0,6;0,7;1,1;3,1
2017;Wind/Sturm;Buche und sonstiges Laubholz;Insgesamt;26,6;171,0;0,1;49,4;-;-;38,8;11,6;11,1;4,4;2,0;1,7;3,7;11,1;4,7;8,8
2017;Wind/Sturm;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);3,4;47,2;0,7;75,8;-;-;4,1;10,0;28,1;0,2;1,5;0,2;24,6;96,6;0,8;4,2
2017;Wind/Sturm;Kiefer und Lärche;Körperschaftswald;3,7;4,6;-;28,7;-;-;8,5;5,0;4,3;0,2;0,5;0,2;0,7;9,0;0,9;1,9
2017;Wind/Sturm;Kiefer und Lärche;Privatwald;1,1;94,1;-;306,4;-;-;-;13,5;91,3;2,4;0,0;0,3;4,7;90,0;3,6;3,5
2017;Wind/Sturm;Kiefer und Lärche;Insgesamt;8,1;146,0;0,7;410,9;-;-;12,6;28,5;123,6;2,8;2,1;0,7;30,0;195,6;5,2;9,7
2017;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);45,4;336,7;-;7,8;-;-;67,7;3,2;67,3;2,6;14,7;6,3;65,0;38,6;3,1;65,6
2017;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;98,2;68,4;-;2,0;-;-;121,8;4,5;8,0;8,1;29,7;7,2;5,7;-;3,5;20,2
2017;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;74,1;1886,2;-;17,8;-;-;-;8,3;38,5;33,6;3,4;0,9;7,0;3,7;9,4;54,8
2017;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;217,7;2291,3;-;27,6;-;-;189,5;16,0;113,9;44,3;47,8;14,4;77,7;42,3;16,0;140,6
2017;Wind/Sturm;Insgesamt;Staatswald (Bundes- und Landeswald);54,9;402,1;1,1;99,9;-;0,0;93,1;16,6;104,6;3,4;17,1;7,0;93,1;155,0;6,7;74,3
2017;Wind/Sturm;Insgesamt;Körperschaftswald;115,7;78,4;-;41,1;-;-;159,8;11,5;14,3;10,5;32,1;8,5;6,9;9,6;6,1;23,6
2017;Wind/Sturm;Insgesamt;Privatwald;84,5;2139,4;-;379,1;-;-;-;30,8;143,2;40,8;3,5;1,5;12,5;95,0;15,1;61,7
2017;Wind/Sturm;Insgesamt;Insgesamt;255,2;2619,9;1,1;520,1;-;0,0;252,9;58,9;262,1;54,8;52,7;17,1;112,5;259,6;28,0;159,6
2017;Schnee/Duft;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);-;0,0;-;-;-;-;0,1;0,0;0,0;-;-;-;-;0,0;-;-
2017;Schnee/Duft;Eiche und Roteiche;Körperschaftswald;0,0;-;-;-;-;-;0,0;-;0,1;0,0;-;-;-;-;-;-
2017;Schnee/Duft;Eiche und Roteiche;Privatwald;0,0;-;-;-;-;-;-;0,0;0,1;0,0;-;-;-;-;-;-
2017;Schnee/Duft;Eiche und Roteiche;Insgesamt;0,0;0,0;-;-;-;-;0,1;0,1;0,2;0,0;-;-;-;0,0;-;-
2017;Schnee/Duft;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);1,2;0,3;-;0,0;-;-;0,4;0,0;0,3;0,0;-;-;0,1;0,0;-;-
2017;Schnee/Duft;Buche und sonstiges Laubholz;Körperschaftswald;0,4;0,2;-;-;-;-;0,5;-;0,1;0,0;0,0;-;-;-;-;-
2017;Schnee/Duft;Buche und sonstiges Laubholz;Privatwald;0,2;2,3;-;0,1;-;-;-;0,1;0,0;0,1;-;-;-;-;0,2;-
2017;Schnee/Duft;Buche und sonstiges Laubholz;Insgesamt;1,8;2,8;-;0,1;-;-;0,9;0,1;0,4;0,2;0,0;-;0,1;0,0;0,2;-
2017;Schnee/Duft;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);0,0;1,7;-;2,6;-;-;0,2;0,3;0,9;-;-;-;0,1;0,0;-;0,1
2017;Schnee/Duft;Kiefer und Lärche;Körperschaftswald;0,2;1,1;-;-;-;-;0,9;0,3;0,1;0,1;-;-;0,0;-;0,1;-
2017;Schnee/Duft;Kiefer und Lärche;Privatwald;0,1;1,7;-;0,4;-;-;-;0,3;3,3;0,0;-;-;-;0,5;-;0,0
2017;Schnee/Duft;Kiefer und Lärche;Insgesamt;0,3;4,6;-;3,0;-;-;1,1;0,9;4,2;0,1;-;-;0,1;0,5;0,1;0,1
2017;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);0,6;4,2;-;-;-;-;0,9;0,0;0,8;2,5;0,5;0,0;0,3;0,3;-;-
2017;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;1,2;5,3;-;-;-;-;2,1;0,1;0,2;-;0,1;-;0,1;-;0,0;-
2017;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;5,2;27,9;-;-;-;-;-;0,2;0,1;0,8;0,2;0,0;0,1;0,2;-;-
2017;Schnee/Duft;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;7,0;37,3;-;-;-;-;3,0;0,3;1,1;3,3;0,8;0,0;0,4;0,4;0,0;-
2017;Schnee/Duft;Insgesamt;Staatswald (Bundes- und Landeswald);1,8;6,2;-;2,6;-;-;1,6;0,4;2,0;2,5;0,5;0,0;0,4;0,3;-;0,1
2017;Schnee/Duft;Insgesamt;Körperschaftswald;1,9;6,6;-;-;-;-;3,5;0,3;0,5;0,2;0,1;-;0,1;-;0,1;-
2017;Schnee/Duft;Insgesamt;Privatwald;5,6;32,0;-;0,5;-;-;-;0,6;3,5;0,9;0,2;0,0;0,1;0,7;0,2;0,0
2017;Schnee/Duft;Insgesamt;Insgesamt;9,2;44,7;-;3,1;-;-;5,1;1,3;6,0;3,6;0,9;0,0;0,5;1,0;0,3;0,1
2017;Insekten;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,4;1,5;-;0,1;-;-;0,0;0,3;0,6;0,0;0,0;0,0;0,0;1,6;-;-
2017;Insekten;Eiche und Roteiche;Körperschaftswald;0,7;0,5;-;0,2;-;-;0,1;0,1;0,1;0,0;0,4;0,1;-;-;0,0;-
2017;Insekten;Eiche und Roteiche;Privatwald;1,5;-;-;8,7;-;-;-;0,1;1,2;1,7;0,1;0,0;-;0,6;0,5;-
2017;Insekten;Eiche und Roteiche;Insgesamt;2,7;2,0;-;9,0;-;-;0,1;0,5;2,0;1,8;0,5;0,1;0,0;2,1;0,5;-
2017;Insekten;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);6,0;0,4;-;0,2;-;-;0,1;0,0;0,0;0,0;0,0;0,3;0,1;0,8;0,4;-
2017;Insekten;Buche und sonstiges Laubholz;Körperschaftswald;11,1;1,1;-;0,4;-;-;0,0;0,3;0,2;0,3;0,2;0,0;-;0,0;0,4;-
2017;Insekten;Buche und sonstiges Laubholz;Privatwald;23,3;5,5;-;1,1;-;-;-;0,7;0,1;0,1;-;0,2;-;-;0,2;-
2017;Insekten;Buche und sonstiges Laubholz;Insgesamt;40,4;7,0;-;1,7;-;-;0,1;1,0;0,4;0,3;0,3;0,5;0,1;0,8;1,1;-
2017;Insekten;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);6,6;5,1;-;5,2;-;-;0,9;0,3;0,9;0,1;0,7;0,3;0,6;2,6;0,1;0,1
2017;Insekten;Kiefer und Lärche;Körperschaftswald;6,0;0,7;-;2,5;-;-;6,9;0,6;0,4;0,1;0,8;0,1;0,0;0,0;0,0;0,0
2017;Insekten;Kiefer und Lärche;Privatwald;2,8;244,2;-;42,8;-;-;-;0,6;1,4;0,3;0,1;0,2;-;1,8;0,2;0,1
2017;Insekten;Kiefer und Lärche;Insgesamt;15,4;250,1;-;50,5;-;-;7,8;1,5;2,7;0,5;1,6;0,6;0,6;4,3;0,3;0,2
2017;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);245,6;1023,4;0,1;6,6;-;0,6;101,8;7,6;40,7;25,1;35,9;16,2;22,4;51,2;4,9;55,7
2017;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;277,3;276,8;-;6,1;-;-;136,5;1,4;6,3;27,8;66,1;10,5;3,3;0,1;0,4;18,6
2017;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;339,1;2545,2;-;43,1;-;-;-;7,6;29,8;75,8;20,1;3,6;2,7;3,0;3,1;50,3
2017;Insekten;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;862,0;3845,3;0,1;55,8;-;0,6;238,3;16,6;76,8;128,7;122,0;30,3;28,4;54,3;8,5;124,5
2017;Insekten;Insgesamt;Staatswald (Bundes- und Landeswald);258,7;1030,4;0,1;12,1;-;0,6;102,9;8,2;42,3;25,2;36,6;16,8;23,1;56,1;5,4;55,8
2017;Insekten;Insgesamt;Körperschaftswald;295,1;279,1;-;9,2;-;-;143,5;2,4;6,9;28,2;67,5;10,7;3,3;0,1;0,9;18,6
2017;Insekten;Insgesamt;Privatwald;366,7;2794,9;-;95,7;-;-;-;8,9;32,6;77,9;20,2;4,0;2,7;5,4;4,1;50,4
2017;Insekten;Insgesamt;Insgesamt;920,5;4104,4;0,1;117,0;-;0,6;246,3;19,5;81,8;131,3;124,4;31,5;29,1;61,6;10,4;124,8
2017;Trockenheit;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Eiche und Roteiche;Körperschaftswald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Eiche und Roteiche;Privatwald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Eiche und Roteiche;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Buche und sonstiges Laubholz;Körperschaftswald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Buche und sonstiges Laubholz;Privatwald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Buche und sonstiges Laubholz;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Kiefer und Lärche;Körperschaftswald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Kiefer und Lärche;Privatwald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Kiefer und Lärche;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Insgesamt;Staatswald (Bundes- und Landeswald);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Insgesamt;Körperschaftswald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Insgesamt;Privatwald;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Trockenheit;Insgesamt;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2017;Sonstiges;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);4,5;3,0;-;4,9;-;-;8,4;0,8;1,1;0,4;0,0;0,0;0,1;1,1;0,4;0,0
2017;Sonstiges;Eiche und Roteiche;Körperschaftswald;10,7;1,7;-;0,2;-;-;9,1;0,2;0,5;0,9;0,5;-;0,0;0,2;0,0;-
2017;Sonstiges;Eiche und Roteiche;Privatwald;1,6;4,7;-;1,6;-;-;-;0,6;3,4;10,6;0,5;-;-;0,3;0,2;-
2017;Sonstiges;Eiche und Roteiche;Insgesamt;16,8;9,4;-;6,6;-;-;17,4;1,4;5,2;11,9;0,9;0,0;0,1;1,6;0,6;0,0
2017;Sonstiges;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);70,8;18,0;-;3,9;-;-;33,0;6,1;7,2;3,3;2,8;0,2;0,3;4,8;6,7;0,1
2017;Sonstiges;Buche und sonstiges Laubholz;Körperschaftswald;179,4;14,6;-;0,4;-;-;38,8;6,6;1,2;7,8;6,3;0,3;0,1;-;2,9;-
2017;Sonstiges;Buche und sonstiges Laubholz;Privatwald;58,1;152,1;-;2,4;-;-;-;15,8;13,9;23,2;2,2;1,6;-;0,6;5,7;-
2017;Sonstiges;Buche und sonstiges Laubholz;Insgesamt;308,3;184,7;-;6,7;-;-;71,7;28,6;22,3;34,3;11,3;2,0;0,4;5,5;15,3;0,1
2017;Sonstiges;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);26,5;7,6;-;10,0;-;-;18,1;3,3;1,0;4,7;0,6;0,0;5,3;35,2;0,1;0,2
2017;Sonstiges;Kiefer und Lärche;Körperschaftswald;17,5;10,5;-;9,5;-;-;33,1;0,3;0,9;0,3;1,5;0,1;1,2;0,3;0,1;-
2017;Sonstiges;Kiefer und Lärche;Privatwald;1,9;145,4;-;9,2;-;-;-;1,4;2,1;1,3;-;-;0,0;21,1;-;0,0
2017;Sonstiges;Kiefer und Lärche;Insgesamt;45,9;163,6;-;28,6;-;-;51,0;4,9;3,9;6,2;2,2;0,1;6,5;56,7;0,2;0,2
2017;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);37,9;22,1;-;0,3;-;-;17,9;0,8;1,5;1,0;0,3;0,1;0,3;3,1;0,2;1,3
2017;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;61,2;3,0;-;0,0;-;-;15,6;0,1;1,7;2,9;3,6;0,2;0,0;-;0,1;-
2017;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;72,2;91,3;-;-;-;-;-;2,2;6,5;44,5;0,0;4,5;-;0,0;0,2;0,8
2017;Sonstiges;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;171,3;116,4;-;0,3;-;-;33,6;3,1;9,7;48,4;3,9;4,8;0,3;3,3;0,5;2,1
2017;Sonstiges;Insgesamt;Staatswald (Bundes- und Landeswald);139,7;50,6;-;19,0;-;-;77,3;11,0;10,8;9,3;3,8;0,3;6,0;44,4;7,4;1,5
2017;Sonstiges;Insgesamt;Körperschaftswald;268,8;29,8;-;10,1;-;-;96,4;7,2;4,4;11,9;11,9;0,6;1,3;0,5;3,1;-
2017;Sonstiges;Insgesamt;Privatwald;133,8;393,6;-;13,3;-;-;-;19,9;25,9;79,6;2,7;6,1;0,0;22,2;6,1;0,9
2017;Sonstiges;Insgesamt;Insgesamt;542,3;474,0;-;42,3;-;-;173,7;38,2;41,1;100,9;18,4;6,9;7,3;67,0;16,6;2,4
2017;Insgesamt;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);5,5;5,6;0,3;10,2;-;0,0;11,7;1,4;7,1;0,5;0,4;0,1;0,8;12,3;0,7;0,2
2017;Insgesamt;Eiche und Roteiche;Körperschaftswald;12,7;2,6;-;5,2;-;-;17,9;1,0;1,4;1,4;1,2;0,3;0,2;0,6;0,8;0,1
2017;Insgesamt;Eiche und Roteiche;Privatwald;4,0;14,9;-;32,5;-;-;-;2,3;12,3;15,1;0,6;0,1;0,3;1,5;1,8;0,1
2017;Insgesamt;Eiche und Roteiche;Insgesamt;22,3;23,1;0,3;47,8;-;0,0;29,6;4,7;20,8;17,0;2,2;0,4;1,3;14,3;3,2;0,5
2017;Insgesamt;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);83,6;35,7;0,1;15,3;-;-;51,6;9,2;11,5;3,7;3,4;0,9;3,2;15,8;9,7;4,4
2017;Insgesamt;Buche und sonstiges Laubholz;Körperschaftswald;203,5;20,9;-;6,3;-;-;59,9;8,3;2,9;10,0;8,0;1,2;0,5;0,3;4,4;1,4
2017;Insgesamt;Buche und sonstiges Laubholz;Privatwald;90,1;308,9;-;36,3;-;-;-;23,7;19,9;25,5;2,2;2,0;0,6;1,3;7,2;3,1
2017;Insgesamt;Buche und sonstiges Laubholz;Insgesamt;377,1;365,5;0,1;57,9;-;-;111,5;41,3;34,2;39,2;13,6;4,2;4,2;17,4;21,3;8,9
2017;Insgesamt;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);36,6;61,7;0,7;93,5;-;-;23,2;14,0;30,8;5,0;2,8;0,6;30,5;134,5;0,9;4,5
2017;Insgesamt;Kiefer und Lärche;Körperschaftswald;27,4;16,9;-;40,7;-;-;49,3;6,1;5,6;0,6;2,9;0,4;1,9;9,3;1,1;2,0
2017;Insgesamt;Kiefer und Lärche;Privatwald;5,9;485,5;-;358,8;-;-;-;15,8;98,0;4,0;0,1;0,4;4,7;113,4;3,8;3,7
2017;Insgesamt;Kiefer und Lärche;Insgesamt;69,8;564,2;0,7;493,1;-;-;72,6;35,9;134,5;9,7;5,8;1,4;37,1;257,2;5,8;10,2
2017;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);329,5;1386,3;0,1;14,6;-;0,6;188,3;11,6;110,2;31,2;51,4;22,5;88,1;93,2;8,3;122,5
2017;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;437,9;353,5;-;8,1;-;-;276,0;6,1;16,2;38,8;99,5;17,9;9,0;0,1;4,0;38,8
2017;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;490,6;4550,6;-;60,9;-;-;-;18,3;74,9;154,7;23,7;9,1;9,7;7,0;12,6;106,0
2017;Insgesamt;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;1258,0;6290,4;0,1;83,7;-;0,6;464,3;36,0;201,4;224,7;174,6;49,5;106,8;100,2;24,9;267,3
2017;Insgesamt;Insgesamt;Staatswald (Bundes- und Landeswald);455,2;1489,3;1,1;133,7;-;0,6;274,9;36,2;159,7;40,4;58,0;24,1;122,6;255,8;19,6;131,7
2017;Insgesamt;Insgesamt;Körperschaftswald;681,4;394,0;-;60,3;-;-;403,2;21,5;26,1;50,8;111,7;19,8;11,6;10,2;10,2;42,2
2017;Insgesamt;Insgesamt;Privatwald;590,6;5359,9;-;488,6;-;-;-;60,2;205,1;199,3;26,6;11,6;15,3;123,1;25,4;113,0
2017;Insgesamt;Insgesamt;Insgesamt;1727,2;7243,1;1,1;682,5;-;0,6;678,0;117,9;390,9;290,5;196,3;55,5;149,4;389,2;55,2;286,8
2018;Wind/Sturm;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);2,6;4,0;1,9;48,2;-;-;19,6;2,9;29,6;2,2;1,4;0,2;13,7;44,1;0,4;3,3
2018;Wind/Sturm;Eiche und Roteiche;Körperschaftswald;5,0;2,5;-;15,5;-;-;37,3;2,8;3,9;4,8;1,8;0,6;0,2;0,4;1,5;1,9
2018;Wind/Sturm;Eiche und Roteiche;Privatwald;2,3;9,9;-;81,7;-;-;-;19,1;31,0;17,3;0,2;0,2;0,3;7,0;2,4;2,3
2018;Wind/Sturm;Eiche und Roteiche;Insgesamt;9,9;16,4;1,9;145,4;-;-;57,0;24,8;64,4;24,2;3,3;0,9;14,2;51,5;4,3;7,5
2018;Wind/Sturm;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);30,5;42,4;4,8;53,8;-;0,1;94,2;13,7;61,0;7,7;3,9;0,4;51,2;71,9;1,4;20,2
2018;Wind/Sturm;Buche und sonstiges Laubholz;Körperschaftswald;60,0;16,1;-;30,3;-;-;71,7;8,8;14,3;24,5;5,7;0,5;1,2;1,0;2,7;5,1
2018;Wind/Sturm;Buche und sonstiges Laubholz;Privatwald;44,9;85,9;-;114,9;-;-;-;27,6;71,5;66,8;0,7;0,3;1,5;10,2;10,5;15,9
2018;Wind/Sturm;Buche und sonstiges Laubholz;Insgesamt;135,4;144,4;4,8;199,0;-;0,1;165,9;50,1;146,8;99,0;10,3;1,2;53,9;83,2;14,5;41,2
2018;Wind/Sturm;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);14,3;47,4;3,5;281,2;-;0,4;130,8;25,5;141,8;27,6;4,1;0,1;479,2;406,8;1,3;45,1
2018;Wind/Sturm;Kiefer und Lärche;Körperschaftswald;17,3;12,0;-;106,8;-;-;63,4;23,8;24,5;33,6;5,4;0,1;3,1;16,8;3,4;16,1
2018;Wind/Sturm;Kiefer und Lärche;Privatwald;6,2;68,9;-;1179,0;-;-;-;101,7;343,1;126,7;0,4;0,4;20,2;321,5;11,2;27,2
2018;Wind/Sturm;Kiefer und Lärche;Insgesamt;37,8;128,3;3,5;1567,0;-;0,4;194,1;151,0;509,5;187,9;9,9;0,6;502,5;745,1;15,9;88,4
2018;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Staatswald (Bundes- und Landeswald);376,9;606,8;2,4;19,2;-;0,8;1279,0;14,7;1327,0;283,3;83,2;5,2;875,6;796,4;9,2;422,1
2018;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Körperschaftswald;534,3;82,6;-;8,1;-;-;816,3;5,5;434,9;292,1;243,4;14,1;43,9;1,1;13,3;105,0
2018;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Privatwald;488,7;845,1;-;77,6;-;-;-;29,3;1093,2;1127,9;46,3;8,7;25,9;11,3;37,5;291,6
2018;Wind/Sturm;Fichte, Tanne, Douglasie und sonstiges Nadelholz;Insgesamt;1399,8;1534,5;2,4;104,9;-;0,8;2095,3;49,5;2855,1;1703,3;372,9;27,9;945,5;808,8;60,1;818,7
2018;Wind/Sturm;Insgesamt;Staatswald (Bundes- und Landeswald);424,4;700,6;12,6;402,4;-;1,3;1523,5;56,9;1559,3;320,7;92,6;5,8;1419,7;1319,2;12,3;490,6
2018;Wind/Sturm;Insgesamt;Körperschaftswald;616,5;113,1;-;160,7;-;-;988,7;40,9;477,7;355,0;256,4;15,2;48,4;19,3;21,0;128,1
2018;Wind/Sturm;Insgesamt;Privatwald;542,2;1009,8;-;1453,2;-;-;-;177,7;1538,8;1338,7;47,5;9,6;48,0;350,1;61,6;337,0
2018;Wind/Sturm;Insgesamt;Insgesamt;1583,0;1823,5;12,6;2016,3;-;1,3;2512,2;275,5;3575,7;2014,4;396,5;30,6;1516,1;1688,6;94,8;955,7
2018;Schnee/Duft;Eiche und Roteiche;Staatswald (Bundes- und Landeswald);0,0;-;-;-;-;-;0,0;0,0;0,0;0,0;-;-;-;-;-;-
2018;Schnee/Duft;Eiche und Roteiche;Körperschaftswald;0,0;-;-;-;-;-;-;0,0;-;0,0;0,0;0,0;-;-;-;-
2018;Schnee/Duft;Eiche und Roteiche;Privatwald;0,0;0,3;-;-;-;-;-;0,1;0,0;0,0;-;-;-;-;-;-
2018;Schnee/Duft;Eiche und Roteiche;Insgesamt;0,0;0,3;-;-;-;-;0,0;0,1;0,0;0,0;0,0;0,0;-;-;-;-
2018;Schnee/Duft;Buche und sonstiges Laubholz;Staatswald (Bundes- und Landeswald);0,3;0,1;-;-;-;-;0,2;0,1;0,0;0,0;-;-;0,0;-;0,0;-
2018;Schnee/Duft;Buche und sonstiges Laubholz;Körperschaftswald;0,4;0,0;-;-;-;-;0,2;0,1;-;-;-;0,0;-;-;0,5;-
2018;Schnee/Duft;Buche und sonstiges Laubholz;Privatwald;0,4;7,6;-;0,1;-;-;-;0,3;0,1;0,4;-;-;-;-;-;-
2018;Schnee/Duft;Buche und sonstiges Laubholz;Insgesamt;1,2;7,7;-;0,1;-;-;0,4;0,5;0,1;0,4;-;0,0;0,0;-;0,5;-
2018;Schnee/Duft;Kiefer und Lärche;Staatswald (Bundes- und Landeswald);0,1;0,8;-;0,0;-;-;0,1;1,7;0,2;-;-;-;-;-;0,0;0,0
2018;Schnee/Duft;Kiefer und Lärche;Körperschaftswald;0,3;0,2;-;-;-;-;0,2;1,2;-;1,4;-;-;-;-;-;-
2018;Schnee/Duft;Kiefer und Lärche;Privatwald;0,1;8,2;-;0,6;-;-;-;6,0;0,1;0,1;-;-;-;0,2;-;-
2018;Schnee/Duft;Kiefer und Lärche;Insgesamt;0,4;9,2;-;0,7;-;-;0,3;8,9;0,3;1,5;-;-;-;0,2;0,0;0,0
